PM10,NO,NO2,O3,PM25
5.217,0.87301,6.7753,44.6039,4.0
3.285,1.71368,8.41776,48.09637,5.0
1.353,4.20336,13.13298,43.45637,7.0
5.217,3.94469,12.16855,41.76002,4.0
4.251,3.84769,13.05015,43.05723,2.0
1.353,4.49436,13.78608,39.86411,2.0
5.217,3.55669,12.4494,44.20476,3.0
3.285,3.88002,12.11067,46.99874,5.0
0.386,3.03935,8.06021,57.02713,4.0
6.184,2.58668,9.48717,56.37853,4.0
3.285,2.61902,7.9195,57.32648,-1.0
1.353,2.61902,9.17585,57.82541,-2.0
1.353,3.84769,10.64216,55.63014,4.0
-0.58,2.78068,7.82866,53.98369,4.0
3.285,1.71368,6.00977,49.09422,3.0
3.285,1.35801,5.66521,45.00304,4.0
5.217,1.03467,5.16638,42.35873,6.0
3.285,2.13401,6.67395,40.01379,4.0
1.353,1.32567,4.92957,37.96819,1.0
2.319,0.35567,2.85725,36.27185,7.0
11.015,0.47396,2.48601,34.45909,6.0
11.981,0.6894,3.76205,32.52991,16.0
21.643,0.38779,5.4293,30.38453,24.0
28.406,0.77558,3.94421,29.53636,25.0
28.406,0.67863,3.14999,28.23916,27.0
35.17,2.87609,7.69023,25.19571,26.0
20.677,10.98732,15.9789,16.56431,20.0
15.846,10.76111,19.38135,15.91571,17.0
8.116,6.59239,14.82551,24.44733,5.0
6.184,3.42546,11.40509,26.29335,6.0
8.116,8.49902,16.87833,25.59485,6.0
5.217,7.17407,18.59558,25.2955,13.0
7.15,11.18121,22.71821,25.99399,12.0
11.015,8.72522,18.94104,37.12002,10.0
12.947,6.56008,16.39413,43.20691,7.0
11.981,6.43081,19.78761,39.914,10.0
12.947,6.07534,20.85648,35.97249,14.0
8.116,1.97125,12.48244,40.6125,18.0
6.184,2.00357,16.152,31.58195,7.0
12.947,2.29441,15.5489,30.03529,8.0
11.981,2.2621,16.59371,26.09378,9.0
6.184,1.13105,12.09453,26.89206,9.0
6.184,1.0341,7.52882,26.49292,6.0
5.217,0.60291,6.11961,22.28532,3.0
7.15,0.60291,4.79449,34.52561,8.0
11.981,0.25839,4.57301,35.67314,11.0
6.184,0.41989,3.54078,37.56905,10.0
11.981,0.90437,5.04713,36.02239,9.0
13.913,2.16403,10.80487,31.48217,10.0
14.879,4.65104,12.37917,32.77937,18.0
11.981,5.49081,11.87615,37.36948,12.0
14.879,3.68207,10.15107,41.41078,10.0
14.879,4.81253,14.79922,42.95744,6.0
8.116,6.84736,16.33455,46.49981,9.0
6.184,7.04116,14.25896,48.5454,8.0
9.082,9.01139,17.09641,47.2482,8.0
10.048,4.32805,12.50826,52.03788,4.0
13.913,3.61747,8.36705,52.5368,4.0
7.15,2.00253,6.29252,52.63659,8.0
8.116,2.42242,7.68869,53.58455,12.0
7.15,1.84104,7.16783,55.13121,7.0
9.082,1.29196,8.53282,52.08777,11.0
11.981,1.16276,9.09707,50.39143,10.0
5.217,0.77517,12.14981,46.15056,8.0
9.082,1.16276,17.15241,39.11572,16.0
19.71,0.80747,20.94023,31.13292,13.0
17.778,1.51805,34.33985,14.46883,16.0
26.474,0.9039,8.43386,33.0621,15.0
28.406,0.45195,3.48567,34.92475,19.0
19.71,0.58108,5.2203,32.18066,19.0
22.609,0.83934,4.77207,33.2783,20.0
13.913,1.96921,6.48701,33.2783,15.0
16.812,3.9707,10.46956,36.07228,17.0
18.744,3.55103,10.59071,44.40433,12.0
14.879,4.5195,9.94149,49.54325,14.0
19.71,2.58257,8.15819,54.48261,15.0
17.778,2.93767,9.65079,53.93379,17.0
18.744,2.64713,12.29007,49.99229,17.0
20.677,4.35809,17.24044,47.54755,19.0
16.812,3.80929,12.54521,53.8839,11.0
14.879,2.80854,12.25151,52.88605,9.0
5.217,2.29203,10.32737,51.53895,9.0
8.116,5.4234,20.987,43.45637,8.0
4.251,2.06606,11.14395,51.8882,4.0
2.319,1.93693,11.60312,48.94454,0.0
2.319,2.64713,16.36425,41.51056,3.0
2.319,2.38888,19.00626,38.31744,2.0
4.251,1.67867,18.3193,37.02024,0.0
9.082,1.84008,13.632,35.37378,5.0
4.251,0.61336,5.84983,37.86841,7.0
3.285,0.77437,3.88944,37.78525,10.0
3.285,0.60229,3.80557,38.31744,7.0
5.217,2.5167,13.14487,27.09163,6.0
7.15,4.51715,26.71619,18.26066,10.0
7.15,3.87184,19.15161,22.50152,6.0
9.082,2.5167,11.73658,28.6383,5.0
11.981,4.8398,17.14584,23.39958,9.0
9.082,5.6787,13.92967,31.38238,8.0
6.184,2.35537,7.75909,43.70583,7.0
12.947,2.35537,9.21953,43.00734,8.0
10.048,4.25903,13.5507,40.26325,5.0
4.251,4.16223,11.66493,42.00949,2.0
12.947,3.22654,8.45751,44.90325,8.0
5.217,4.51715,11.32936,45.10282,6.0
4.251,3.162,9.23452,45.95099,4.0
5.217,3.29107,10.39276,45.20261,8.0
5.217,3.54919,9.73618,47.14841,5.0
2.319,3.06521,10.47827,49.44347,3.0
6.184,2.22631,7.64403,47.44777,3.0
8.116,2.03272,8.46245,43.20691,2.0
6.184,1.25835,6.83323,41.41078,2.0
8.116,1.61327,8.32322,40.76217,3.0
12.947,1.581,10.82415,39.71443,6.0
3.285,1.00023,8.16787,40.76217,7.0
17.778,1.63393,16.5923,30.66726,4.0
12.947,1.54793,14.64078,30.53421,8.0
5.217,1.28994,13.23076,32.23056,9.0
11.015,0.90296,9.96988,33.9269,9.0
11.015,0.64497,4.94868,38.66669,9.0
10.048,0.74172,3.44615,38.21766,8.0
6.184,1.0642,3.73294,38.66669,9.0
8.116,1.0642,4.77463,40.76217,7.0
6.184,1.70918,5.13988,41.71013,4.0
3.285,2.48314,7.75531,39.66454,8.0
5.217,1.61243,4.97572,46.5996,6.0
8.116,2.35415,4.51553,48.79487,6.0
3.285,2.35415,5.6093,46.40003,8.0
8.116,2.06391,4.1272,51.78842,5.0
6.184,2.41864,3.99996,53.48476,8.0
7.15,1.83817,4.42125,52.83616,7.0
11.981,1.90267,5.10362,52.08777,11.0
11.981,1.28994,3.80348,52.03788,9.0
12.947,1.16095,4.10544,50.94024,8.0
11.015,1.03196,4.92824,48.24605,8.0
7.15,1.22545,5.93367,46.5497,9.0
9.082,1.09645,5.29811,42.95744,9.0
5.217,1.03196,4.66782,42.15916,6.0
6.184,0.51598,2.54225,44.75357,6.0
6.184,0.51571,2.12182,46.69938,4.0
7.15,0.38678,2.04212,44.63716,5.0
7.15,0.99919,2.21266,46.00089,5.0
6.184,0.35455,2.2129,45.95099,3.0
3.285,0.90249,2.98505,44.20476,4.0
8.116,1.90168,8.47435,38.66669,3.0
6.184,4.12567,14.94618,33.02884,5.0
5.217,5.18932,15.08362,38.91615,3.0
6.184,5.15709,10.86821,46.89895,5.0
3.285,3.06202,10.28387,49.54325,6.0
6.184,2.96533,7.62359,50.84046,7.0
3.285,2.9331,7.77703,52.08777,6.0
4.251,3.93228,12.64221,52.63659,5.0
7.15,2.35292,8.40657,55.231,7.0
6.184,5.47941,13.59862,50.04218,2.0
4.251,4.51245,12.42875,50.14196,-2.0
9.082,4.28683,9.18601,52.73637,2.0
6.184,2.8364,8.28936,54.83186,4.0
6.184,1.74052,7.16115,54.18326,5.0
4.251,1.09588,5.34103,51.98799,4.0
3.285,1.06365,8.51106,46.35013,4.0
4.251,1.77275,11.6366,39.01594,4.0
3.285,1.4182,7.29129,39.11572,2.0
5.217,0.48348,4.82376,38.01809,8.0
6.184,0.38658,9.51741,32.46339,6.0
3.285,0.68726,11.34156,29.53636,1.0
0.386,0.68726,10.2336,29.58625,2.0
2.319,0.96645,7.97044,31.58195,3.0
3.285,4.76783,14.24277,29.33679,4.0
8.116,8.08598,19.5941,25.9441,4.0
7.15,5.50877,13.21054,40.01379,6.0
8.116,3.96245,8.46634,49.04433,5.0
5.217,2.93157,6.67118,54.03358,3.0
8.116,2.93157,7.76183,53.83401,3.0
5.217,2.89936,8.0709,55.43057,6.0
9.082,3.12486,9.80256,56.22885,6.0
8.116,3.02822,11.50882,55.53035,11.0
7.15,3.25372,9.60498,60.27014,7.0
5.217,5.92757,15.78841,54.93164,6.0
8.116,4.89669,12.9026,58.22455,8.0
11.015,3.06043,10.8362,55.58025,9.0
11.015,1.57854,6.82418,57.07702,6.0
9.082,0.86981,6.45668,56.77767,6.0
9.082,0.83759,9.67416,51.48906,11.0
6.184,0.77316,19.06945,40.06368,10.0
14.879,1.96512,25.75927,30.53421,7.0
6.184,1.61075,22.66712,29.03744,8.0
14.879,0.72983,23.49784,25.47844,6.0
11.015,0.98741,11.96996,30.66726,7.0
13.913,1.28793,16.64345,22.00259,9.0
3.285,0.35418,13.20021,18.21076,12.0
6.184,0.61177,7.67097,27.04174,7.0
3.285,3.47742,10.27833,20.6555,4.0
3.285,8.08177,14.88724,18.51012,12.0
2.319,7.66319,12.88412,22.70109,7.0
7.15,4.85688,12.56573,49.84261,2.0
7.15,5.75749,13.30504,47.54755,4.0
4.251,4.79255,12.45752,47.2482,5.0
11.015,4.53523,12.74864,47.34798,6.0
3.285,2.60535,15.70776,42.10927,4.0
11.015,1.89772,13.89685,43.20691,2.0
6.184,1.25443,11.5219,43.75572,4.0
3.285,1.38309,9.92838,42.50841,5.0
7.15,0.48247,5.46575,45.05293,4.0
8.116,0.81442,4.39705,45.16934,2.0
7.15,0.4715,5.61135,42.84103,4.0
6.184,0.57866,4.99951,39.11572,4.0
3.285,0.57866,3.9151,40.36303,1.0
2.319,0.57866,5.46426,30.5841,5.0
3.285,1.73599,8.07898,24.6469,5.0
4.251,4.40428,11.83671,22.30195,4.0
7.15,4.17924,9.03182,27.88991,8.0
3.285,2.79688,5.72938,40.76217,5.0
8.116,3.43984,8.97787,42.15916,4.0
5.217,2.76473,7.37946,45.65164,6.0
3.285,3.79346,9.72661,43.85551,6.0
7.15,3.47198,9.54824,48.29594,7.0
7.15,3.60058,13.22395,51.58885,6.0
5.217,3.05406,11.27345,54.78197,6.0
11.015,2.98976,10.49419,56.87745,4.0
10.048,4.69361,12.83895,54.48261,7.0
6.184,2.63614,7.88646,52.38713,4.0
9.082,2.3468,7.55552,52.93594,6.0
6.184,2.31466,10.39329,53.2353,14.0
8.116,1.18948,8.55549,51.83831,8.0
8.116,2.57184,11.23827,54.78197,6.0
3.285,1.99318,20.59425,45.70153,6.0
11.015,0.57866,5.56753,60.81896,8.0
15.846,1.12459,17.87001,41.76002,10.0
3.285,0.41771,12.14743,37.21981,11.0
3.285,0.32131,9.04669,36.17206,7.0
7.15,0.96394,10.33017,34.32604,8.0
7.15,1.51017,10.73016,38.71658,7.0
2.319,1.06033,5.23221,40.96174,8.0
1.353,6.23346,20.65874,22.70109,5.0
1.353,3.30952,11.47756,26.04389,4.0
0.386,2.73115,5.30009,42.35873,4.0
4.251,2.60263,5.08464,47.94669,3.0
5.217,1.76722,4.45772,55.43057,4.0
7.15,1.96001,5.70904,70.59789,3.0
4.251,1.67082,5.01803,73.89079,10.0
6.184,2.0564,5.25185,73.44176,8.0
3.285,1.47804,5.3652,63.71272,8.0
3.285,1.44591,7.21921,57.12691,5.0
3.285,0.99607,4.76354,63.56305,3.0
7.15,0.77115,3.87087,60.36993,6.0
14.879,1.31738,6.07561,52.38713,8.0
12.947,2.37771,17.34082,36.47142,9.0
10.048,1.51017,13.46306,38.21766,9.0
8.116,0.64263,7.16179,42.30884,7.0
10.048,0.96343,11.96159,35.37378,5.0
7.15,1.66995,14.63703,33.22841,5.0
4.251,2.47281,15.67155,33.62755,4.0
-0.58,3.88585,16.49133,32.92905,1.0
5.217,3.56471,14.10031,29.68604,3.0
0.386,3.59682,5.96718,35.42368,4.0
12.947,2.76184,4.67296,44.75357,8.0
20.677,2.47281,5.21912,56.87745,7.0
18.744,2.08744,4.62575,60.61939,6.0
22.609,2.47281,4.60124,66.60649,7.0
20.677,2.85819,5.40057,65.30928,7.0
13.913,2.15167,5.09366,59.82111,5.0
21.643,2.05533,4.36605,57.32648,6.0
14.879,1.25246,2.97111,56.27874,9.0
13.913,1.02766,2.54346,52.43702,9.0
12.947,0.70652,2.46948,53.03573,7.0
10.048,0.64229,1.79562,53.53465,5.0
10.048,0.86709,1.96583,53.03573,3.0
11.981,0.48172,0.39415,52.83616,4.0
23.575,0.34238,0.50334,52.28734,16.0
9.082,0.55636,0.51801,52.08777,7.0
7.15,0.28888,0.27688,52.23745,5.0
9.082,0.51356,0.49794,52.03788,5.0
10.048,0.54566,0.91146,51.08992,5.0
5.217,1.50859,3.85671,48.19616,4.0
9.082,2.37523,6.38405,47.94669,5.0
12.947,2.66411,6.19818,52.13766,6.0
9.082,4.1406,6.09371,51.48906,5.0
4.251,2.43942,4.8974,54.43272,2.0
7.15,3.11348,5.50916,53.8839,4.0
11.015,3.53075,7.08022,55.03143,3.0
14.879,3.33816,6.96419,52.18756,4.0
11.981,3.46655,5.89327,48.44562,6.0
9.082,3.17767,5.77064,51.48906,13.0
15.846,2.27894,5.04065,55.97939,9.0
15.846,3.11348,5.50916,54.03358,7.0
11.015,2.21474,5.44757,53.53465,4.0
18.744,1.50859,3.75388,60.91874,7.0
11.981,1.3481,4.20562,59.32218,12.0
11.981,1.15552,3.26695,55.82971,7.0
20.677,1.4123,2.82181,52.78627,9.0
18.744,1.31601,2.4553,51.13981,8.0
19.71,0.64195,0.96947,51.58885,14.0
32.271,0.64162,1.06984,49.95902,11.0
11.015,0.64162,1.68594,47.29809,6.0
10.048,0.73786,5.33761,42.10927,13.0
11.015,0.44913,2.39181,43.05723,8.0
10.048,0.76994,3.6455,41.80992,6.0
10.048,1.89278,6.23651,40.26325,12.0
12.947,3.84971,10.11562,36.67099,8.0
18.744,4.68382,10.06887,39.66454,8.0
12.947,4.36301,8.60981,49.84261,12.0
14.879,4.49133,9.74792,52.78627,11.0
21.643,2.98353,7.1311,56.5781,9.0
15.846,3.30434,7.71736,57.32648,8.0
14.879,3.5289,8.04047,57.57595,9.0
18.744,3.46474,7.36873,55.38068,6.0
13.913,2.75896,9.11835,52.43702,7.0
12.947,4.2026,12.70634,46.35013,7.0
13.913,4.45925,16.21475,42.40863,4.0
7.15,2.14942,9.95028,45.30239,3.0
10.048,2.50231,18.03449,36.5712,3.0
9.082,2.11734,10.05081,40.46282,4.0
8.116,1.41156,12.10847,39.86411,6.0
6.184,1.31532,12.71811,37.31959,7.0
11.981,0.60954,11.33592,36.37163,7.0
22.609,0.64128,10.43212,38.18439,27.0
11.015,0.64128,3.39148,46.36676,5.0
13.913,0.80161,4.87164,42.50841,7.0
9.082,0.83367,9.07762,35.47357,7.0
12.947,1.15431,7.30431,39.914,9.0
8.116,1.92385,14.07072,39.16561,6.0
8.116,3.8477,18.24694,38.91615,4.0
4.251,3.78357,11.37298,49.8925,4.0
5.217,3.71944,9.98457,48.94454,4.0
4.251,4.00802,11.2339,44.90325,3.0
8.116,5.93187,16.48673,46.64949,3.0
6.184,3.78357,11.11665,56.47831,12.0
12.947,3.27055,9.13487,62.01638,10.0
12.947,2.98197,8.39821,63.36348,9.0
7.15,3.49499,6.94512,64.21165,8.0
6.184,3.91183,9.79212,62.76477,6.0
2.319,3.94389,11.9987,59.77122,4.0
5.217,3.59119,13.30851,58.5738,5.0
6.184,2.02004,9.30921,59.67143,4.0
8.116,1.53908,10.86695,54.83186,3.0
19.71,2.21243,21.16446,42.15916,4.0
11.981,4.00802,32.76596,26.74238,8.0
8.116,5.32265,34.59523,25.64475,8.0
6.184,1.09018,14.83632,41.46067,5.0
5.217,0.8546,3.26283,45.70153,3.0
3.285,0.38457,3.23271,43.77235,7.0
5.217,1.18575,12.15741,37.96819,5.0
3.285,1.79465,16.65018,31.03314,5.0
4.251,0.41662,8.11511,38.81637,4.0
5.217,2.4997,13.00951,39.914,7.0
11.981,5.48011,20.41865,41.95959,5.0
6.184,5.19168,15.94642,47.8968,6.0
6.184,4.39049,11.39014,49.8925,4.0
10.048,4.19821,12.55524,44.85336,5.0
11.015,3.74955,11.96337,44.20476,4.0
9.082,4.83916,11.62366,51.08992,5.0
9.082,4.19821,11.99213,54.98154,9.0
9.082,4.00593,13.82273,54.13336,7.0
12.947,3.87774,14.01929,52.93594,5.0
10.048,3.97388,16.68746,51.93809,5.0
11.981,4.23026,16.49912,53.8839,6.0
10.048,2.88427,13.64846,56.5282,8.0
12.947,2.08308,11.60061,54.83186,7.0
13.913,1.50623,9.46475,56.47831,5.0
11.015,0.86528,9.01414,53.98369,8.0
8.116,1.12166,10.1568,50.5411,7.0
11.015,0.73709,6.4463,53.33508,6.0
15.846,0.70504,5.72755,52.78627,8.0
4.251,0.85415,3.52951,54.41609,10.0
10.048,0.25625,3.08313,54.48261,7.0
10.048,0.57655,3.66548,51.48906,9.0
8.116,0.7367,4.54452,47.49766,6.0
9.082,0.48046,5.60196,43.15701,9.0
9.082,1.34529,9.59219,37.02024,6.0
13.913,2.08199,8.87154,44.90325,10.0
14.879,1.79372,6.45094,52.93594,6.0
11.015,2.24214,10.61958,51.63874,5.0
21.643,2.78667,10.34696,51.78842,4.0
11.981,2.85073,11.16886,48.94454,7.0
6.184,5.98973,13.56345,45.55185,8.0
4.251,4.54835,11.88856,48.24605,6.0
13.913,3.45931,9.00888,61.16821,12.0
12.947,2.8187,6.82182,60.46971,8.0
3.285,3.87571,8.3193,60.07057,9.0
2.319,3.10697,6.99322,60.86885,7.0
10.048,2.94682,9.84581,57.07702,5.0
16.812,3.36322,12.88784,54.98154,7.0
12.947,2.11402,14.18983,51.78842,8.0
12.947,1.34529,16.18643,47.2482,5.0
17.778,1.9859,13.72175,44.70368,12.0
17.778,1.76169,18.66617,38.51701,12.0
7.15,3.65149,25.17425,26.74238,12.0
27.44,2.98796,19.78344,27.40761,12.0
7.15,0.55491,7.38422,36.98697,10.0
9.082,0.89639,6.129,34.42583,8.0
4.251,0.57625,10.39711,28.38883,6.0
9.082,0.60826,11.16473,27.9398,8.0
11.015,1.50465,14.53736,26.89206,9.0
7.15,2.24097,9.7332,34.67529,6.0
10.048,2.84924,8.34115,39.31529,0.0
7.15,1.8568,5.57517,47.84691,0.0
8.116,2.14493,6.86887,48.99444,4.0
8.116,1.72875,5.31212,52.33723,3.0
11.981,2.01687,5.07452,56.62799,5.0
8.116,1.76076,5.26304,57.37638,6.0
9.082,1.8568,4.80951,60.61939,7.0
12.947,1.56868,6.52739,63.71272,8.0
11.981,2.0809,7.27331,63.61294,6.0
13.913,1.44062,6.77479,60.66928,11.0
13.913,1.40861,10.14172,52.68648,9.0
12.947,1.24854,8.49854,50.5411,9.0
6.184,1.12049,11.40021,45.45207,9.0
8.116,1.3766,9.68037,49.14411,8.0
7.15,0.96042,9.1445,47.54755,5.0
11.981,0.35215,5.33008,50.24175,5.0
22.609,0.46929,6.41616,48.42899,17.0
8.116,0.42663,5.12239,46.63286,8.0
7.15,0.38397,3.74367,46.05078,8.0
3.285,0.79993,2.08648,46.40003,4.0
0.386,0.67194,8.90876,37.81852,5.0
8.116,2.97573,24.08213,23.64905,7.0
11.015,8.8312,29.42629,22.70109,7.0
10.048,6.87938,21.76642,29.18711,7.0
6.184,4.99155,16.14915,34.17636,5.0
4.251,3.83965,14.80623,40.31314,5.0
5.217,2.68776,13.00458,40.16346,3.0
3.285,4.63958,13.52872,38.01809,6.0
4.251,3.61567,8.52362,42.90755,7.0
5.217,4.3836,11.83146,43.00734,8.0
5.217,3.87165,8.48792,46.84906,7.0
1.353,3.99964,9.05621,46.30024,2.0
6.184,3.58368,12.54831,58.77337,4.0
5.217,1.40787,12.62244,63.96219,10.0
5.217,0.92792,12.95061,62.06627,6.0
5.217,0.47996,12.51614,54.93164,3.0
6.184,0.63994,13.13732,51.18971,7.0
17.778,0.70394,14.72119,55.8796,10.0
10.048,0.51195,11.03994,64.16176,13.0
12.947,0.41596,6.65084,70.44821,17.0
16.812,0.59697,16.45688,49.55988,14.0
17.778,0.57565,20.39153,49.34368,15.0
16.812,0.51169,11.88832,55.53035,18.0
19.71,0.57565,11.53577,49.44347,16.0
16.812,4.92497,36.77816,23.24991,17.0
18.744,10.84134,49.79503,16.36474,17.0
19.71,14.32719,48.52174,22.6013,20.0
26.474,12.15253,42.64415,32.23056,16.0
28.406,6.07626,25.59727,44.40433,15.0
21.643,2.87823,15.2832,68.00348,17.0
14.879,2.07872,13.70986,90.95403,13.0
18.744,1.7909,13.9476,97.98887,18.0
30.339,1.7909,14.71103,109.51404,20.0
32.271,1.72694,15.72522,116.19963,18.0
31.305,1.53506,15.96854,121.33856,24.0
30.339,1.18327,13.75959,119.29297,20.0
45.798,1.21525,19.86887,114.30372,37.0
52.561,0.67159,20.5498,106.52049,42.0
46.764,0.44773,25.32092,93.39876,39.0
39.034,0.38376,33.35864,72.84305,35.0
30.339,0.38376,30.35583,66.05767,24.0
34.203,0.70357,39.43376,48.84476,25.0
35.17,0.67159,47.06617,31.53206,23.0
46.764,1.61949,66.63315,11.9742,25.0
36.136,3.40945,66.26022,6.12015,27.0
36.136,2.30138,34.23115,57.32648,19.0
33.237,0.3516,15.62191,79.1794,22.0
30.339,0.44749,23.25047,61.56735,19.0
31.305,3.99545,55.5194,18.01119,19.0
34.203,5.46577,52.14688,37.9183,17.0
32.271,3.93152,37.37274,60.91874,24.0
30.339,2.55709,24.33557,84.468,17.0
32.271,1.85389,21.34813,96.79145,16.0
30.339,2.1096,18.61829,115.30157,14.0
17.778,1.21462,15.92491,133.91147,11.0
29.372,1.66211,21.79465,135.40825,24.0
37.102,1.53425,15.23152,139.89857,19.0
33.237,1.15069,10.89002,137.85298,14.0
28.406,1.27854,11.9645,123.83319,21.0
23.575,1.72603,13.71776,115.40135,12.0
29.372,0.79909,10.66682,121.63792,15.0
23.575,0.60731,12.68879,120.98931,14.0
23.575,0.60731,12.68879,119.29297,17.0
19.71,0.44749,17.50772,101.48135,16.0
24.541,1.08676,12.71595,75.43746,15.0
19.71,0.60731,10.55432,81.12521,15.0
17.778,0.73516,7.05492,80.02757,16.0
38.068,0.29817,8.4742,77.69925,12.0
17.778,0.34077,3.60488,78.03187,20.0
20.677,0.5431,1.95832,80.07746,22.0
13.913,0.21298,2.31226,77.33338,18.0
11.981,0.73478,3.08532,73.8409,17.0
16.812,1.9807,7.31525,55.72992,18.0
7.15,4.36753,11.91897,49.54325,6.0
11.015,4.46317,13.3867,47.54755,9.0
11.015,7.8743,14.05893,50.69078,10.0
6.184,4.90948,12.34921,52.63659,9.0
10.048,4.36753,13.1802,52.33723,9.0
11.981,4.68632,13.59947,52.23745,11.0
4.251,6.59911,14.75296,50.04218,7.0
5.217,6.66287,17.6317,48.89465,7.0
6.184,4.43129,14.09142,51.58885,5.0
3.285,2.13594,8.22735,53.93379,4.0
2.319,2.48662,9.75807,52.28734,3.0
1.353,2.39098,9.60202,53.83401,4.0
8.116,2.45474,9.50425,53.48476,4.0
5.217,1.43459,7.33523,55.03143,4.0
5.217,0.86075,4.58275,54.28304,4.0
5.217,0.84968,3.60033,52.42039,4.0
7.15,0.8072,2.12064,61.26799,5.0
4.251,0.6054,2.49723,62.26584,2.0
7.15,0.76471,3.51232,63.51315,0.0
6.184,0.89216,3.82065,65.50885,3.0
8.116,3.66424,12.11352,60.12046,6.0
11.981,7.64712,17.15617,54.54913,5.0
8.116,7.09482,21.09267,52.5867,5.0
6.184,7.93388,21.48529,58.32433,6.0
6.184,9.17654,18.87466,54.13336,8.0
5.217,4.46082,12.90712,56.22885,8.0
7.15,6.11769,15.65597,56.5781,6.0
12.947,7.13731,17.71958,54.68218,4.0
6.184,7.61525,16.98674,57.07702,7.0
4.251,7.16917,11.97836,56.62799,6.0
1.353,5.03435,9.6601,59.12261,4.0
0.386,8.82605,18.45495,52.98584,9.0
7.15,3.09071,9.01332,55.43057,7.0
7.15,2.74022,9.75223,54.63229,2.0
9.082,2.86767,10.06056,54.03358,-2.0
9.082,3.1863,9.01787,54.73207,1.0
11.015,2.80394,8.8989,55.18111,2.0
5.217,1.84805,6.43533,55.77982,4.0
15.846,1.05148,3.22374,62.21595,4.0
18.744,0.67974,1.77873,68.11989,3.0
18.744,0.76471,2.99178,66.25724,7.0
17.778,0.6054,1.94311,63.76262,6.0
11.981,1.08334,3.42676,63.51315,3.0
10.048,0.63726,6.07536,58.77337,5.0
5.217,3.60052,13.97435,53.98369,4.0
17.778,3.12257,20.75218,42.5583,4.0
11.981,5.79906,21.78652,42.30884,4.0
14.879,6.11769,13.33873,50.39143,3.0
18.744,6.46819,16.02531,54.78197,3.0
14.879,5.32112,10.98351,55.231,6.0
19.71,6.72309,12.76309,54.5325,6.0
16.812,7.36035,13.70022,55.72992,6.0
14.879,5.63975,10.04158,59.27229,6.0
11.981,5.5123,14.21662,58.07487,5.0
17.778,6.8824,15.39018,57.32648,7.0
15.846,8.25251,14.49837,56.67788,4.0
10.048,5.03435,14.19383,57.32648,6.0
19.71,2.51718,11.90772,56.92734,5.0
11.015,2.5809,9.74464,58.47401,2.0
12.947,2.61276,28.13298,39.61465,6.0
7.15,0.89216,12.23325,50.29164,6.0
11.981,1.27452,8.67486,49.34368,6.0
9.082,0.92403,5.68604,46.5497,6.0
22.609,0.63726,3.05287,47.63071,6.0
9.082,0.67974,3.12206,48.96117,6.0
8.116,0.50981,2.2408,49.54325,6.0
9.082,0.35049,3.74445,48.5454,6.0
11.981,0.82844,4.06948,46.64949,4.0
8.116,2.29414,9.22722,41.76002,3.0
5.217,1.94364,11.67887,44.20476,2.0
4.251,6.11769,17.2176,44.25465,2.0
11.015,6.05397,16.81156,48.19616,2.0
8.116,4.36523,14.56493,49.79272,6.0
6.184,5.22553,12.6917,53.8839,5.0
7.15,5.06621,12.02923,56.42842,5.0
8.116,5.83093,13.52656,57.8753,3.0
7.15,4.84317,12.47198,58.92304,5.0
11.015,6.65936,15.63142,59.57165,6.0
8.116,3.66424,11.00528,61.16821,5.0
5.217,2.61276,9.24241,63.46326,2.0
6.184,1.56129,7.83216,64.86025,3.0
5.217,1.68874,12.06972,61.66713,5.0
6.184,0.57353,19.22016,51.73852,5.0
8.116,0.98775,23.32027,45.9011,3.0
8.116,1.94364,37.0678,32.48002,5.0
12.947,1.69936,30.03726,36.47142,7.0
11.015,0.98775,24.78114,36.92045,9.0
23.575,0.89216,22.5433,35.78955,10.0
6.184,0.76471,12.46225,43.30669,11.0
9.082,1.14707,16.57764,41.71013,6.0
7.15,0.66912,5.17013,54.83186,6.0
9.082,2.26227,19.14954,40.36303,7.0
4.251,4.0466,27.04271,34.32604,5.0
11.015,6.34073,23.07171,40.51271,6.0
8.116,4.46082,16.38299,44.10497,3.0
9.082,2.89953,12.48007,48.79487,4.0
7.15,3.28189,10.43293,51.78842,5.0
11.015,3.02698,11.7809,48.29594,7.0
9.082,3.12257,13.75007,47.79702,8.0
8.116,4.42895,16.63334,44.90325,5.0
11.015,5.73534,16.09112,50.69078,7.0
11.981,3.60052,11.10299,61.06842,6.0
8.116,2.13482,8.41362,65.40907,9.0
5.217,2.5809,11.15513,62.01638,4.0
6.184,2.07109,13.69995,61.46756,5.0
6.184,1.17893,9.42593,64.96004,7.0
8.116,0.76471,9.20468,61.06842,7.0
16.812,1.33825,13.41313,55.63014,5.0
10.048,0.50981,14.53226,53.48476,5.0
7.15,0.82844,19.83681,47.99659,5.0
6.184,0.47794,18.66148,42.40863,10.0
13.913,0.63726,23.20281,33.99342,6.0
8.116,0.33987,17.34515,37.45264,7.0
6.184,0.70099,12.67751,43.20691,7.0
4.251,0.57353,10.80756,44.85336,9.0
10.048,0.50981,11.71127,40.91185,7.0
11.015,0.73285,16.86014,33.82712,10.0
11.015,2.96326,21.0972,23.49937,6.0
9.082,4.42895,21.01595,29.03744,12.0
14.879,1.94364,9.81501,44.90325,11.0
8.116,1.68874,12.3216,51.28949,14.0
8.116,1.49756,6.6705,65.30928,3.0
